isoform_id	K	atg_sum	stop_sum	tx_length	covered	n_windows	last_covered	enc_cached	enc_naive	is_nmd	gene_id
ENSG00000179344.18.novel7	9	4852	5435	1654	1346	18	1346	45417	109026	1	ENSG00000179344.18
ENSG00000179344.18.novel8	46	36125	25029	9215	5320	92	5320	291837	2202480	0	ENSG00000179344.18
ENSG00000179364.16.novel1	25	20561	19128	6344	3799	50	3799	180750	854775	0	ENSG00000179364.16
ENSG00000179364.16.novel15	26	22862	14753	7938	4478	52	4478	181431	1047852	0	ENSG00000179364.16
ENSG00000179364.16.novel20	6	3317	3650	2247	2162	12	2162	30852	116748	0	ENSG00000179364.16
ENSG00000179364.16.novel3	36	31735	20854	8850	4853	72	4853	252972	1572372	0	ENSG00000179364.16
ENSG00000179364.16.novel38	11	7857	7095	2975	2829	22	2890	68427	280071	0	ENSG00000179364.16
ENSG00000179387.11.novel1	33	26934	19112	5159	3033	66	3033	218940	900801	0	ENSG00000179387.11
ENSG00000179387.11.novel2	29	21028	16150	4449	2720	58	2720	174618	709920	1	ENSG00000179387.11
ENSG00000179387.11.novel4	27	19047	14513	4324	2595	54	2595	157821	630585	1	ENSG00000179387.11
ENSG00000179387.11.novel5	30	21809	16859	4553	2747	60	2747	181431	741690	1	ENSG00000179387.11
ENSG00000179403.13.novel9	15	12494	9336	5623	3026	30	3026	102972	408510	0	ENSG00000179403.13
ENSG00000179431.7.novel2	7	4812	4915	2915	2020	14	2020	43617	127260	0	ENSG00000179431.7
ENSG00000179454.15.novel1	21	17538	12047	3352	2188	42	2188	141369	413532	0	ENSG00000179454.15
ENSG00000179454.15.novel3	31	22654	17299	3413	2214	62	2214	187821	617706	0	ENSG00000179454.15
ENSG00000179454.15.novel4	7	4492	4489	2367	1707	14	1707	40419	107541	0	ENSG00000179454.15
ENSG00000179454.15.novel5	27	23519	16162	5320	3473	54	3473	189600	843939	0	ENSG00000179454.15
ENSG00000179454.15.novel9	33	23045	18308	3465	2229	66	2229	193194	662013	0	ENSG00000179454.15
ENSG00000179477.11.novel1	11	6232	6455	1662	1662	22	1662	56757	164538	0	ENSG00000179477.11
ENSG00000179526.18.novel1	5	3940	3132	3297	2632	10	2632	33036	118440	1	ENSG00000179526.18
ENSG00000179528.16.novel1	19	16690	10370	5588	3476	38	3476	131250	594396	0	ENSG00000179528.16
ENSG00000179583.22.novel1	40	35261	28067	7781	4400	80	4400	295767	1584000	0	ENSG00000179583.22
ENSG00000179593.17.novel5	13	9421	7490	2795	1880	26	1880	78996	219960	0	ENSG00000179593.17
ENSG00000179593.17.novel8	14	10788	9812	2706	2119	28	2119	94164	266994	1	ENSG00000179593.17
ENSG00000179627.11.novel1	8	7188	4828	3643	2336	16	2336	57612	168192	0	ENSG00000179627.11
ENSG00000179630.12.novel2	23	18346	13987	4109	2537	46	2537	152037	525159	0	ENSG00000179630.12
ENSG00000179630.12.novel3	21	18479	12950	4377	2670	42	2670	149724	504630	0	ENSG00000179630.12
ENSG00000179630.12.novel4	19	14509	11297	3197	2249	38	2249	120945	384579	0	ENSG00000179630.12
ENSG00000179630.12.novel5	26	20823	14581	3912	2438	52	2438	168681	570492	1	ENSG00000179630.12
ENSG00000179674.4.novel1	4	1259	2238	922	922	8	922	14268	33192	0	ENSG00000179674.4
ENSG00000179776.21.novel1	19	15757	11973	4040	2379	38	2379	130461	406809	0	ENSG00000179776.21
ENSG00000179776.21.novel10	32	24828	18365	5477	3313	64	3313	204063	954144	0	ENSG00000179776.21
ENSG00000179776.21.novel11	39	32402	24254	6606	3802	78	3802	267174	1334502	0	ENSG00000179776.21
ENSG00000179776.21.novel2	33	28000	21335	6448	3645	66	3645	232005	1082565	1	ENSG00000179776.21
ENSG00000179776.21.novel4	25	19552	17294	4215	3066	50	3066	169194	689850	0	ENSG00000179776.21
ENSG00000179776.21.novel6	44	37878	24623	7264	4096	88	4096	301137	1622016	0	ENSG00000179776.21
ENSG00000179826.8.novel1	13	8752	9115	2930	1964	26	1964	79857	229788	0	ENSG00000179826.8
ENSG00000179832.19.novel1	12	8321	8958	2926	2053	24	2053	76800	221724	0	ENSG00000179832.19
ENSG00000179832.19.novel39	10	3429	7044	1506	1506	20	1506	41706	135540	0	ENSG00000179832.19
ENSG00000179862.7.novel3	5	1382	3176	1174	1150	10	1150	17820	51750	0	ENSG00000179862.7
ENSG00000179869.15.novel3	22	13827	12524	2267	1592	44	1592	120534	315216	0	ENSG00000179869.15
ENSG00000179889.22.novel5	16	9126	11013	1972	1846	32	1846	87795	265824	0	ENSG00000179889.22
ENSG00000179909.16.novel1	9	5453	5047	1784	1469	18	1469	47859	118989	1	ENSG00000179909.16
ENSG00000179909.16.novel5	17	11199	10157	2312	1745	34	1745	97665	266985	1	ENSG00000179909.16
ENSG00000179912.22.novel7	22	18369	19130	3087	2571	44	2571	167604	509058	1	ENSG00000179912.22
ENSG00000179913.12.novel21	23	17870	13630	4068	2455	46	2455	148110	508185	0	ENSG00000179913.12
ENSG00000179921.16.novel1	17	10069	10629	2479	2479	34	2479	92301	379287	0	ENSG00000179921.16
ENSG00000179943.9.novel1	13	8569	7261	4346	2730	26	2730	73197	319410	0	ENSG00000179943.9
ENSG00000179965.13.novel2	7	3322	3802	1572	1078	14	1078	31338	67914	0	ENSG00000179965.13
ENSG00000179988.15.novel2	15	9667	8403	1887	1478	30	1478	83211	199530	1	ENSG00000179988.15
ENSG00000179988.15.novel3	28	24892	17033	4980	2918	56	2918	200451	735336	0	ENSG00000179988.15
ENSG00000180044.6.novel1	4	2500	2094	1955	1415	8	1415	21282	50940	0	ENSG00000180044.6
ENSG00000180071.21.novel5	22	16304	13286	5124	4129	44	4769	137682	817542	0	ENSG00000180071.21
ENSG00000180098.10.novel3	15	8877	8665	2388	1967	30	1967	79257	265545	1	ENSG00000180098.10
ENSG00000180098.10.novel6	16	9283	9589	2154	1743	32	1743	84465	250992	1	ENSG00000180098.10
ENSG00000180104.17.novel1	16	12545	12507	3546	3243	32	3544	112791	466992	0	ENSG00000180104.17
ENSG00000180104.17.novel10	13	10155	9866	2459	2459	26	2459	90528	287703	0	ENSG00000180104.17
ENSG00000180104.17.novel14	13	10035	9866	2441	2441	26	2441	89808	285597	0	ENSG00000180104.17
ENSG00000180104.17.novel15	8	3858	5301	1483	1483	16	1483	39051	106776	0	ENSG00000180104.17
ENSG00000180104.17.novel2	14	11322	11363	2836	2610	28	2836	102021	328860	0	ENSG00000180104.17
ENSG00000180104.17.novel3	14	10845	11293	2758	2532	28	2758	98949	319032	0	ENSG00000180104.17
ENSG00000180104.17.novel4	14	10887	12153	2852	2624	28	2850	101781	330624	0	ENSG00000180104.17
ENSG00000180104.17.novel5	14	10908	11203	2758	2532	28	2758	99057	319032	0	ENSG00000180104.17
ENSG00000180104.17.novel6	14	10740	11203	2734	2508	28	2734	98049	316008	0	ENSG00000180104.17
ENSG00000180182.12.novel13	23	18845	12956	3932	2464	46	2464	151938	510048	0	ENSG00000180182.12
ENSG00000180182.12.novel15	35	27274	20969	6185	4410	70	4410	226551	1389150	0	ENSG00000180182.12
ENSG00000180182.12.novel5	24	15135	12901	3195	2052	48	2052	129513	443232	0	ENSG00000180182.12
ENSG00000180185.13.novel1	10	5365	6752	1927	1557	20	1557	52446	140130	0	ENSG00000180185.13
ENSG00000180185.13.novel30	18	10572	11033	3378	2180	36	2180	96531	353160	0	ENSG00000180185.13
ENSG00000180190.13.novel3	24	19463	13043	4256	2600	48	2600	155907	561600	1	ENSG00000180190.13
ENSG00000180228.15.novel1	8	4831	4627	2215	1553	16	1553	42867	111816	1	ENSG00000180228.15
ENSG00000180251.5.novel1	20	14200	13343	3102	2397	40	2397	125229	431460	0	ENSG00000180251.5
ENSG00000180257.15.novel1	22	15381	14110	2922	2922	44	2922	134616	578556	0	ENSG00000180257.15
ENSG00000180263.15.novel1	20	12246	12061	2920	2005	40	2005	109659	360900	0	ENSG00000180263.15
ENSG00000180329.15.novel1	19	10269	10721	2095	1610	38	1610	93777	275310	1	ENSG00000180329.15
ENSG00000180329.15.novel4	21	13592	11688	2302	1662	42	1662	116616	314118	1	ENSG00000180329.15
ENSG00000180347.16.novel1	54	47129	37792	6863	3916	108	3916	396150	1903176	0	ENSG00000180347.16
ENSG00000180353.12.novel1	20	9605	12091	1997	1997	40	1997	93903	359460	1	ENSG00000180353.12
ENSG00000180353.12.novel27	7	3102	4347	1661	1661	14	1661	31653	104643	0	ENSG00000180353.12
ENSG00000180353.12.novel69	26	19291	14251	3546	3281	52	3546	158499	767754	0	ENSG00000180353.12
ENSG00000180354.17.novel1	29	24176	15519	4586	2857	58	2857	191613	745677	0	ENSG00000180354.17
ENSG00000180354.17.novel2	31	24685	16542	4461	2760	62	2760	197736	770040	0	ENSG00000180354.17
ENSG00000180357.11.novel1	12	7687	6273	2676	1961	24	1961	64941	211788	0	ENSG00000180357.11
ENSG00000180357.11.novel12	8	2892	4552	1488	1136	16	1136	31008	81792	0	ENSG00000180357.11
ENSG00000180370.11.novel2	32	25901	18681	5963	3433	64	3433	211449	988704	0	ENSG00000180370.11
ENSG00000180370.11.novel20	10	8440	5896	2281	1674	20	1674	68328	150660	0	ENSG00000180370.11
ENSG00000180376.18.novel17	22	13457	13342	2861	1899	44	1899	120768	376002	0	ENSG00000180376.18
ENSG00000180376.18.novel28	22	16655	11633	3968	2518	44	2518	134829	498564	0	ENSG00000180376.18
ENSG00000180448.12.novel2	5	2848	3370	2993	1666	10	1666	27198	74970	0	ENSG00000180448.12
ENSG00000180488.18.novel9	20	13517	11315	3720	2401	40	2401	115047	432180	0	ENSG00000180488.18
ENSG00000180543.5.novel1	11	8952	6786	3315	2124	22	2124	74070	210276	0	ENSG00000180543.5
ENSG00000180543.5.novel3	25	20491	14001	3819	2219	50	2219	164949	499275	0	ENSG00000180543.5
ENSG00000180573.10.novel16	23	12066	12446	3240	2129	46	2129	109734	440703	0	ENSG00000180573.10
ENSG00000180596.10.novel1	15	9064	8143	2580	1782	30	1782	78813	240570	0	ENSG00000180596.10
ENSG00000180611.7.novel1	23	20785	15077	3375	2298	46	2298	169941	475686	0	ENSG00000180611.7
ENSG00000180667.11.novel2	29	22949	15837	6233	3473	58	3473	185205	906453	0	ENSG00000180667.11
ENSG00000180694.15.novel1	21	15682	11385	4195	2563	42	2563	128247	484407	0	ENSG00000180694.15
ENSG00000180730.5.novel2	20	14572	11228	2684	1944	40	1944	121116	349920	0	ENSG00000180730.5
ENSG00000180758.13.novel1	14	10522	8847	3977	2346	28	2346	89673	295596	0	ENSG00000180758.13
ENSG00000180758.13.novel2	9	5745	5010	2375	1640	18	1640	49500	132840	0	ENSG00000180758.13
ENSG00000180773.16.novel1	29	23249	17131	6250	3663	58	3663	190887	956043	1	ENSG00000180773.16
ENSG00000180773.16.novel2	26	20073	15672	6051	3464	52	3464	167454	810576	1	ENSG00000180773.16
ENSG00000180773.16.novel3	29	22107	16798	6139	3552	58	3552	183036	927072	1	ENSG00000180773.16
ENSG00000180773.16.novel5	19	13646	12162	4022	2315	38	2315	118362	395865	1	ENSG00000180773.16
ENSG00000180773.16.novel6	22	16159	12771	4269	2439	44	2439	135267	482922	1	ENSG00000180773.16
ENSG00000180776.18.novel1	30	24800	17542	5071	2997	60	2997	201426	809190	0	ENSG00000180776.18
ENSG00000180776.18.novel2	15	10795	8338	3604	2297	30	2297	89784	310095	0	ENSG00000180776.18
ENSG00000180776.18.novel50	33	27905	19095	5436	3284	66	3284	224715	975348	0	ENSG00000180776.18
ENSG00000180776.18.novel6	30	24601	17433	4765	2846	60	2846	199905	768420	0	ENSG00000180776.18
ENSG00000180776.18.novel7	31	25810	18137	5122	3049	62	3049	209271	850671	0	ENSG00000180776.18
ENSG00000180801.14.novel42	27	23176	15076	7012	3926	54	3926	184284	954018	0	ENSG00000180801.14
ENSG00000180801.14.novel43	27	24247	16294	5185	3690	54	3690	194364	896670	0	ENSG00000180801.14
ENSG00000180801.14.novel47	22	19683	14537	3619	3029	44	3029	161709	599742	0	ENSG00000180801.14
ENSG00000180801.14.novel61	27	23546	16982	5378	3892	54	3892	192222	945756	0	ENSG00000180801.14
ENSG00000180801.14.novel72	34	30575	18850	6892	3821	68	3821	240000	1169226	0	ENSG00000180801.14
ENSG00000180817.13.novel1	20	12794	11099	2853	1936	40	1936	110061	348480	1	ENSG00000180817.13
ENSG00000180879.15.novel1	6	1715	2969	936	936	12	936	19197	50544	1	ENSG00000180879.15
ENSG00000180879.15.novel10	8	3525	4342	1429	1429	16	1429	34176	102888	1	ENSG00000180879.15
ENSG00000180891.14.novel19	17	12119	9977	2583	1786	34	1786	102645	273258	0	ENSG00000180891.14
ENSG00000180891.14.novel30	27	21102	15183	3685	2370	54	2370	172161	575910	0	ENSG00000180891.14
ENSG00000180900.21.novel10	9	6640	5713	3316	2898	18	3316	56979	234738	0	ENSG00000180900.21
ENSG00000180900.21.novel16	7	3413	4537	2792	2374	14	2792	34089	149562	0	ENSG00000180900.21
ENSG00000180900.21.novel17	8	4530	4837	3064	2646	16	3064	41691	190512	0	ENSG00000180900.21
ENSG00000180900.21.novel25	6	3760	3732	1660	1660	12	1660	33756	89640	0	ENSG00000180900.21
ENSG00000180900.21.novel26	4	1506	2203	1188	1188	8	1188	15645	42768	0	ENSG00000180900.21
ENSG00000180900.21.novel30	11	7330	7164	3377	2959	22	3377	65472	292941	0	ENSG00000180900.21
ENSG00000180900.21.novel35	9	5109	5247	2026	2026	18	2026	46395	164106	0	ENSG00000180900.21
ENSG00000180900.21.novel46	6	3328	3732	1588	1588	12	1588	31164	85752	0	ENSG00000180900.21
ENSG00000180900.21.novel6	17	11962	9789	3128	2142	34	2142	101139	327726	0	ENSG00000180900.21
ENSG00000180900.21.novel9	4	2032	2732	2452	2034	8	2452	20388	73224	0	ENSG00000180900.21
ENSG00000180902.19.novel1	10	7007	6769	2434	1852	20	1852	62349	166680	0	ENSG00000180902.19
ENSG00000180902.19.novel17	23	19204	12978	5876	3623	46	3623	154158	749961	0	ENSG00000180902.19
ENSG00000180902.19.novel2	29	25005	17157	6322	3679	58	3679	201501	960219	1	ENSG00000180902.19
ENSG00000180902.19.novel22	25	21814	14053	6694	4040	50	4040	173043	909000	0	ENSG00000180902.19
ENSG00000180902.19.novel60	15	10825	9517	3053	2704	30	2704	93501	365040	0	ENSG00000180902.19
ENSG00000180914.12.novel1	21	19698	12878	6164	3598	42	3598	156822	680022	0	ENSG00000180914.12
ENSG00000180914.12.novel5	5	4680	3848	2837	2177	10	2177	39624	97965	0	ENSG00000180914.12
ENSG00000180914.12.novel6	12	11584	8208	4540	2728	24	2728	94128	294624	0	ENSG00000180914.12
ENSG00000180914.12.novel8	22	20073	13757	6111	3545	44	3545	161709	701910	0	ENSG00000180914.12
ENSG00000180957.19.novel1	38	27634	20770	5274	3175	76	3175	228114	1085850	0	ENSG00000180957.19
ENSG00000180957.19.novel2	22	12553	12511	3135	1785	44	1785	112851	353430	0	ENSG00000180957.19
ENSG00000180957.19.novel24	25	14840	13840	3760	2300	50	2300	130560	517500	0	ENSG00000180957.19
ENSG00000180979.11.novel1	19	13657	10369	3375	2184	38	2184	113049	373464	0	ENSG00000180979.11
ENSG00000180992.8.novel2	8	4156	4920	2765	1557	16	1557	39696	112104	0	ENSG00000180992.8
ENSG00000181007.10.novel1	10	5393	5474	1826	1510	20	1510	48780	135900	0	ENSG00000181007.10
ENSG00000181026.16.novel14	24	18227	14975	3183	2150	48	2150	154287	464400	0	ENSG00000181026.16
ENSG00000181026.16.novel3	19	16842	12379	3499	2280	38	2280	138189	389880	0	ENSG00000181026.16
ENSG00000181026.16::ENSG00000172183.17.novel1	15	8164	10309	2162	1708	30	1708	79911	230580	0	ENSG00000181026.16::ENSG00000172183.17
ENSG00000181031.17.novel2	16	12875	9797	4245	2673	32	2673	106641	384912	0	ENSG00000181031.17
ENSG00000181031.17.novel3	17	11392	10456	3989	2593	34	2593	99720	396729	0	ENSG00000181031.17
ENSG00000181031.17.novel32	24	18347	14063	4477	2828	48	2828	152271	610848	0	ENSG00000181031.17
ENSG00000181031.17.novel4	15	10520	8806	3744	2834	30	2834	89538	382590	1	ENSG00000181031.17
ENSG00000181031.17.novel8	9	3357	5111	1718	1230	18	1230	35475	99630	0	ENSG00000181031.17
ENSG00000181038.15.novel1	9	5642	4904	1712	1463	18	1463	48564	118503	0	ENSG00000181038.15
ENSG00000181038.15.novel2	9	4084	4907	1362	1237	18	1237	39225	100197	0	ENSG00000181038.15
ENSG00000181038.15.novel3	9	7314	5277	2188	1816	18	1816	59715	147096	0	ENSG00000181038.15
ENSG00000181038.15.novel4	2	1100	1343	2134	1649	4	1649	10629	29682	0	ENSG00000181038.15
ENSG00000181045.17.novel20	12	7665	8276	2816	2389	24	2517	70818	258012	0	ENSG00000181045.17
ENSG00000181045.17.novel30	15	13721	11876	3730	3219	30	3442	117954	434565	0	ENSG00000181045.17
ENSG00000181045.17.novel8	6	2747	3462	1914	1622	12	1622	26868	87588	0	ENSG00000181045.17
ENSG00000181090.22.novel16	5	3494	3094	2161	1624	10	1624	30246	73080	0	ENSG00000181090.22
ENSG00000181090.22.novel17	15	10770	12134	2844	2168	30	2168	101022	292680	0	ENSG00000181090.22
ENSG00000181090.22.novel18	23	16122	12380	4379	2496	46	2496	133872	516672	0	ENSG00000181090.22
ENSG00000181090.22.novel24	14	10510	9200	2982	2306	28	2306	90660	290556	0	ENSG00000181090.22
ENSG00000181090.22.novel25	42	34505	22469	7074	4094	84	4094	274437	1547532	0	ENSG00000181090.22
ENSG00000181090.22.novel3	11	6735	7147	2415	1878	22	1878	61851	185922	0	ENSG00000181090.22
ENSG00000181090.22.novel5	11	6472	7398	2223	1686	22	1686	61026	166914	0	ENSG00000181090.22
ENSG00000181090.22.novel6	15	10794	10802	2852	2176	30	2176	97170	293760	0	ENSG00000181090.22
ENSG00000181090.22.novel7	15	12240	10240	3253	2577	30	2577	104160	347895	0	ENSG00000181090.22
ENSG00000181090.22.novel8	15	11828	9628	4687	3742	30	4007	99852	505170	0	ENSG00000181090.22
ENSG00000181090.22.novel9	12	10567	9353	4270	3329	24	3594	91461	359532	0	ENSG00000181090.22
ENSG00000181104.7.novel3	21	18167	13035	4073	2547	42	2547	148107	481383	0	ENSG00000181104.7
ENSG00000181163.15::ENSG00000156427.9.novel1	32	17929	18959	1921	1561	64	1561	164451	449568	1	ENSG00000181163.15::ENSG00000156427.9
ENSG00000181192.13::ENSG00000065665.22.novel1	40	33585	29277	4969	3276	80	3276	289341	1179360	1	ENSG00000181192.13::ENSG00000065665.22
ENSG00000181195.12.novel6	16	7859	8762	1343	1343	32	1343	73440	193392	0	ENSG00000181195.12
ENSG00000181220.19.novel1	19	14822	11045	3901	2417	38	2417	122067	413307	0	ENSG00000181220.19
ENSG00000181222.19.novel2	19	13524	14670	2643	2521	38	2643	125154	431091	0	ENSG00000181222.19
ENSG00000181222.19.novel5	26	19319	20430	2857	2735	52	2857	177204	639990	0	ENSG00000181222.19
ENSG00000181222.19.novel50	39	33365	25934	4106	3379	78	4106	277992	1186029	0	ENSG00000181222.19
ENSG00000181222.19.novel68	17	8256	13905	2344	2222	34	2344	91251	339966	0	ENSG00000181222.19
ENSG00000181264.10.novel2	19	14365	10315	4104	2553	38	2553	117135	436563	0	ENSG00000181264.10
ENSG00000181264.10.novel3	19	14552	10292	4223	2389	38	2389	118188	408519	0	ENSG00000181264.10
ENSG00000181322.16.novel3	16	12792	10523	2294	1913	32	1913	108321	275472	0	ENSG00000181322.16
ENSG00000181381.16.novel1	14	10283	7604	2855	1945	28	1945	84510	245070	0	ENSG00000181381.16
ENSG00000181381.16.novel2	15	9740	8111	2787	1901	30	1901	82773	256635	0	ENSG00000181381.16
ENSG00000181381.16.novel4	16	11433	8655	2778	1923	32	1923	94563	276912	0	ENSG00000181381.16
ENSG00000181381.16.novel5	16	10951	9178	2829	1858	32	1858	93240	267552	0	ENSG00000181381.16
ENSG00000181392.18.novel3	3	938	1815	1427	1427	6	1427	11073	38529	1	ENSG00000181392.18
ENSG00000181392.18.novel4	1	225	576	1096	801	2	801	3078	7209	0	ENSG00000181392.18
ENSG00000181392.18.novel7	6	2977	3165	1586	1579	12	1586	27357	85266	1	ENSG00000181392.18
ENSG00000181396.14.novel1	10	7592	6109	3319	2080	20	2080	63879	187200	0	ENSG00000181396.14
ENSG00000181396.14.novel5	3	889	1842	1253	1253	6	1253	10860	33831	0	ENSG00000181396.14
ENSG00000181404.18.novel1	12	6027	6657	1845	1511	24	1511	56133	163188	1	ENSG00000181404.18
ENSG00000181404.18.novel10	11	4930	6394	1988	1294	22	1294	48762	128106	1	ENSG00000181404.18
ENSG00000181404.18.novel11	11	4952	6394	1702	1296	22	1296	48894	128304	1	ENSG00000181404.18
ENSG00000181404.18.novel12	11	5615	6086	1807	1393	22	1393	51948	137907	1	ENSG00000181404.18
ENSG00000181404.18.novel2	12	6545	6935	1912	1578	24	1578	60075	170424	1	ENSG00000181404.18
ENSG00000181404.18.novel28	8	4915	4401	2040	1350	16	1350	42693	97200	1	ENSG00000181404.18
ENSG00000181404.18.novel3	11	8589	5979	3154	2153	22	2153	69471	213147	1	ENSG00000181404.18
ENSG00000181404.18.novel38	35	26141	18935	6154	3609	70	3609	213651	1136835	1	ENSG00000181404.18
ENSG00000181404.18.novel4	10	4886	6304	1740	1406	20	1406	48228	126540	1	ENSG00000181404.18
ENSG00000181404.18.novel48	22	19010	12421	3961	2450	44	2450	151323	485100	1	ENSG00000181404.18
ENSG00000181404.18.novel57	28	22542	15692	5056	3094	56	3094	182328	779688	1	ENSG00000181404.18
ENSG00000181404.18.novel6	8	3363	4426	1593	1259	16	1259	33456	90648	1	ENSG00000181404.18
ENSG00000181404.18.novel8	11	5788	6808	2100	1406	22	1406	55152	139194	1	ENSG00000181404.18
ENSG00000181404.18.novel9	17	7907	10604	1949	1620	34	1620	79254	247860	1	ENSG00000181404.18
ENSG00000181450.18.novel2	17	12310	9565	3077	2206	34	2206	102555	337518	1	ENSG00000181450.18
ENSG00000181458.11.novel3	32	22101	19040	3593	2232	64	2232	189726	642816	0	ENSG00000181458.11
ENSG00000181467.5.novel1	17	13072	9345	4234	2575	34	2575	106467	393975	0	ENSG00000181467.5
ENSG00000181472.6.novel1	23	18403	14698	3557	2639	46	2639	154512	546273	0	ENSG00000181472.6
ENSG00000181481.15.novel1	7	4566	4271	2903	1988	14	1988	40209	125244	1	ENSG00000181481.15
ENSG00000181481.15.novel27	7	3955	4003	2538	2315	14	2315	35739	145845	0	ENSG00000181481.15
ENSG00000181513.16.novel1	11	7903	8473	2064	2022	22	2022	72837	200178	0	ENSG00000181513.16
ENSG00000181513.16.novel2	10	6445	6783	1987	1945	20	1945	59019	175050	1	ENSG00000181513.16
ENSG00000181513.16.novel4	10	6506	6801	1948	1907	20	1907	59439	171630	1	ENSG00000181513.16
ENSG00000181523.14.novel2	12	8695	8364	2947	2247	24	2247	77262	242676	0	ENSG00000181523.14
ENSG00000181523.14.novel9	11	7909	7754	2899	2207	22	2207	70716	218493	1	ENSG00000181523.14
ENSG00000181555.23.novel11	23	13383	14344	2089	1902	46	1902	123330	393714	0	ENSG00000181555.23
ENSG00000181555.23.novel2	14	11977	7854	5345	3124	28	3124	95424	393624	0	ENSG00000181555.23
ENSG00000181555.23.novel3	14	11989	7854	5327	3106	28	3106	95496	391356	0	ENSG00000181555.23
ENSG00000181588.17.novel4	1	304	1000	2165	1304	2	2001	4824	11736	0	ENSG00000181588.17
ENSG00000181625.19.novel3	6	2924	3459	1567	1567	12	1567	27921	84618	0	ENSG00000181625.19
ENSG00000181638.21.novel9	17	14741	9889	5421	3274	34	3274	118113	500922	1	ENSG00000181638.21
ENSG00000181666.20.novel1	11	9674	6834	3729	3516	22	3547	78546	348084	1	ENSG00000181666.20
ENSG00000181666.20.novel10	9	5505	4957	1685	1415	18	1415	47901	114615	0	ENSG00000181666.20
