"isoform_id"	"n_orfs"	"n_nmd_competent"	"max_orf_length"	"max_downstream_ejc"	"n_strong_kozak"	"n_strong_kozak_nmd_comp"	"best_kozak_nmd_comp"	"longest_nmd_comp_orf"	"tx_length"	"n_junctions"	"is_nmd"	"chr"
"ENSG00000157349.18.novel10"	41	10	1113	10	8	1	2	156	3445	10	1	"chr16"
"ENSG00000157350.14.novel1"	46	18	1053	7	10	3	2	312	4956	7	0	"chr16"
"ENSG00000157353.18.novel2"	32	24	582	3	4	3	2	258	3632	3	0	"chr16"
"ENSG00000157368.13.novel1"	29	8	729	6	7	2	2	69	2791	6	0	"chr16"
"ENSG00000157379.15.novel1"	16	13	669	7	3	2	2	669	1698	7	0	"chr14"
"ENSG00000157379.15.novel17"	24	21	534	3	7	6	2	534	2681	5	0	"chr14"
"ENSG00000157379.15.novel2"	14	10	444	6	3	2	2	444	1400	8	1	"chr14"
"ENSG00000157379.15.novel3"	11	7	471	5	3	2	2	471	1333	7	1	"chr14"
"ENSG00000157379.15.novel4"	15	11	534	6	3	2	2	534	1483	8	1	"chr14"
"ENSG00000157399.18.novel1"	31	8	1770	10	11	5	2	153	2837	10	0	"chrX"
"ENSG00000157426.15.novel2"	32	12	1257	6	3	1	2	141	3107	6	0	"chr4"
"ENSG00000157445.17.novel1"	29	16	1824	13	6	2	2	114	2406	17	0	"chr3"
"ENSG00000157445.17.novel2"	23	8	1002	5	4	2	2	87	1898	9	0	"chr3"
"ENSG00000157445.17.novel3"	25	9	813	11	8	3	2	114	1406	11	0	"chr3"
"ENSG00000157450.17.novel13"	39	6	432	2	7	2	2	81	3420	2	0	"chr15"
"ENSG00000157450.17.novel14"	56	0	894	0	5	0	0	0	4654	1	0	"chr15"
"ENSG00000157450.17.novel19"	59	17	1089	7	12	5	2	324	3947	7	0	"chr15"
"ENSG00000157450.17.novel6"	41	8	408	2	7	2	2	201	3826	2	0	"chr15"
"ENSG00000157483.10.novel16"	41	4	1407	7	5	1	2	99	3885	8	0	"chr15"
"ENSG00000157483.10.novel17"	71	9	405	2	8	1	2	327	6656	2	0	"chr15"
"ENSG00000157483.10.novel19"	43	13	1950	12	5	1	2	291	3264	14	0	"chr15"
"ENSG00000157483.10.novel67"	32	0	405	0	3	0	0	0	3179	4	0	"chr15"
"ENSG00000157500.13.novel2"	82	17	2079	21	9	0	1	156	7016	22	0	"chr3"
"ENSG00000157510.15.novel1"	54	23	1887	16	15	4	2	453	4560	19	1	"chr5"
"ENSG00000157510.15.novel25"	61	10	1152	8	17	2	2	108	5033	8	0	"chr5"
"ENSG00000157510.15.novel5"	62	14	489	2	16	2	2	294	5255	2	0	"chr5"
"ENSG00000157538.15.novel2"	7	2	867	3	4	1	2	57	1724	6	0	"chr21"
"ENSG00000157540.23.novel2"	54	4	1287	4	11	1	2	123	4385	4	0	"chr21"
"ENSG00000157557.14.novel16"	16	6	1377	5	2	0	1	147	1925	5	0	"chr21"
"ENSG00000157557.14.novel22"	48	18	792	3	6	2	2	234	4731	3	0	"chr21"
"ENSG00000157557.14.novel39"	42	11	1041	4	5	1	2	177	3882	4	0	"chr21"
"ENSG00000157593.20::ENSG00000146232.18.novel1"	41	18	1218	7	7	5	2	1218	3173	7	0	"chr6"
"ENSG00000157593.20.novel2"	36	11	1152	2	6	4	2	573	2878	2	0	"chr6"
"ENSG00000157601.16.novel1"	33	22	1398	17	6	5	2	1398	3435	17	1	"chr21"
"ENSG00000157601.16.novel12"	23	9	1164	7	4	3	2	303	2203	7	0	"chr21"
"ENSG00000157601.16.novel14"	30	19	576	3	6	5	2	411	2783	3	0	"chr21"
"ENSG00000157601.16.novel2"	14	6	1065	5	3	0	1	120	1821	10	0	"chr21"
"ENSG00000157601.16.novel31"	25	6	1611	9	4	1	2	81	2388	9	0	"chr21"
"ENSG00000157601.16.novel5"	31	14	1989	14	5	1	2	171	3108	14	0	"chr21"
"ENSG00000157601.16.novel6"	49	36	876	6	7	6	2	279	3446	6	0	"chr21"
"ENSG00000157613.12.novel21"	7	3	294	1	2	0	1	294	954	1	0	"chr11"
"ENSG00000157613.12.novel42"	53	37	1422	10	19	12	2	393	4017	10	0	"chr11"
"ENSG00000157617.18.novel1"	17	2	957	5	8	0	1	309	2530	6	0	"chr21"
"ENSG00000157617.18.novel11"	58	6	498	1	8	1	2	288	5594	1	0	"chr21"
"ENSG00000157617.18.novel3"	28	3	1632	10	6	0	1	309	3284	11	0	"chr21"
"ENSG00000157625.17.novel1"	41	10	2166	5	6	2	2	375	4808	9	0	"chrX"
"ENSG00000157637.14.novel20"	20	2	1749	1	2	0	1	588	2842	3	0	"chr17"
"ENSG00000157637.14.novel23"	22	5	1278	2	2	0	1	255	2838	2	0	"chr17"
"ENSG00000157637.14.novel3"	37	1	636	6	7	0	1	45	3185	6	0	"chr17"
"ENSG00000157637.14.novel38"	96	76	2241	4	46	43	2	639	3727	4	0	"chr17"
"ENSG00000157637.14.novel8"	39	17	1338	1	8	6	2	531	5215	1	0	"chr17"
"ENSG00000157653.13.novel1"	32	14	1557	13	6	2	2	336	2186	13	0	"chr9"
"ENSG00000157654.20.novel1"	94	20	2592	1	22	7	2	270	6767	2	0	"chr9"
"ENSG00000157654.20.novel19"	100	22	2580	2	23	7	2	270	6711	2	0	"chr9"
"ENSG00000157654.20.novel31"	100	0	2577	0	20	0	0	0	7536	1	0	"chr9"
"ENSG00000157654.20.novel4"	72	1	285	1	13	0	1	132	5317	1	0	"chr9"
"ENSG00000157680.17.novel1"	57	1	600	6	8	0	1	51	4301	6	0	"chr7"
"ENSG00000157693.16.novel1"	69	12	966	8	14	3	2	192	4797	8	1	"chr9"
"ENSG00000157693.16.novel2"	50	17	1029	9	11	5	2	1029	3844	9	0	"chr9"
"ENSG00000157703.17.novel1"	31	8	1206	10	7	2	2	255	2216	12	0	"chr7"
"ENSG00000157703.17.novel2"	32	11	1044	11	8	3	2	162	2344	13	0	"chr7"
"ENSG00000157765.14.novel36"	51	7	1689	9	9	1	2	171	4518	9	0	"chr4"
"ENSG00000157765.14.novel41"	77	41	798	2	11	6	2	276	6703	2	0	"chr4"
"ENSG00000157796.19.novel1"	46	7	1536	10	7	1	2	90	3887	13	0	"chr4"
"ENSG00000157796.19.novel2"	24	4	1140	7	5	1	2	90	1830	10	0	"chr4"
"ENSG00000157796.19.novel50"	41	39	384	4	5	5	2	384	2635	4	0	"chr4"
"ENSG00000157800.19.novel12"	42	17	714	14	7	4	2	714	3456	15	1	"chr7"
"ENSG00000157800.19.novel2"	54	19	669	13	11	5	2	669	4721	14	1	"chr7"
"ENSG00000157800.19.novel3"	50	13	1482	12	10	2	2	282	4535	13	0	"chr7"
"ENSG00000157800.19.novel8"	42	17	675	12	7	4	2	675	3270	13	1	"chr7"
"ENSG00000157823.18.novel10"	28	4	411	7	5	1	2	411	3496	7	1	"chr15"
"ENSG00000157827.22.novel1"	29	7	1653	13	7	1	2	81	2319	13	0	"chr2"
"ENSG00000157827.22.novel32"	46	12	1047	10	5	1	2	105	3295	10	0	"chr2"
"ENSG00000157827.22.novel46"	55	16	1896	13	8	2	2	150	4009	13	0	"chr2"
"ENSG00000157827.22.novel54"	35	9	528	5	4	1	2	90	2706	6	0	"chr2"
"ENSG00000157837.17.novel1"	46	8	999	9	7	0	1	168	3953	9	0	"chr12"
"ENSG00000157837.17.novel2"	44	9	1044	7	7	0	1	255	3729	10	0	"chr12"
"ENSG00000157869.17.novel2"	22	9	459	7	2	1	2	459	2184	7	1	"chr4"
"ENSG00000157873.19.novel1"	14	8	852	8	6	3	2	267	2250	8	0	"chr1"
"ENSG00000157873.19.novel14"	6	6	582	7	3	3	2	582	1812	7	1	"chr1"
"ENSG00000157873.19.novel3"	49	24	1077	7	13	7	2	1077	5049	7	1	"chr1"
"ENSG00000157873.19.novel4"	13	8	561	6	3	1	2	540	2151	6	0	"chr1"
"ENSG00000157873.19.novel5"	11	5	852	7	5	2	2	309	2013	8	0	"chr1"
"ENSG00000157873.19.novel6"	11	10	594	7	5	5	2	594	2206	7	0	"chr1"
"ENSG00000157873.19.novel7"	16	12	582	7	7	6	2	582	2862	7	1	"chr1"
"ENSG00000157873.19.novel8"	12	12	594	7	5	5	2	594	2352	7	1	"chr1"
"ENSG00000157881.17.novel1"	20	16	1872	15	5	3	2	1872	2630	18	1	"chr1"
"ENSG00000157895.12.novel2"	29	6	546	4	11	2	2	291	2717	6	1	"chr12"
"ENSG00000157978.14.novel1"	42	1	558	4	6	1	2	228	4682	6	0	"chr1"
"ENSG00000157978.14.novel3"	39	3	792	8	7	2	2	429	4830	8	0	"chr1"
"ENSG00000157992.13.novel20"	12	2	612	3	1	0	1	102	1539	3	0	"chr2"
"ENSG00000157992.13.novel25"	13	3	690	2	1	0	1	102	1638	2	0	"chr2"
"ENSG00000157992.13.novel27"	9	8	669	6	0	0	1	669	1220	6	1	"chr2"
"ENSG00000158006.15.novel1"	35	3	816	4	7	0	0	105	3229	7	0	"chr1"
"ENSG00000158006.15.novel13"	31	1	501	2	7	0	0	105	2964	3	0	"chr1"
"ENSG00000158006.15.novel16"	42	13	453	2	9	3	2	186	3547	2	0	"chr1"
"ENSG00000158006.15.novel2"	43	7	1251	11	11	1	2	144	4118	11	0	"chr1"
"ENSG00000158006.15.novel3"	38	6	816	7	9	2	2	225	3356	8	1	"chr1"
"ENSG00000158006.15.novel4"	28	5	1041	7	7	1	2	144	2756	9	0	"chr1"
"ENSG00000158006.15.novel50"	45	10	1179	9	12	2	2	147	3705	9	0	"chr1"
"ENSG00000158006.15.novel7"	40	8	816	8	10	3	2	471	3501	9	1	"chr1"
"ENSG00000158019.22.novel1"	23	13	855	9	5	3	2	855	2119	10	1	"chr2"
"ENSG00000158019.22.novel2"	28	15	984	9	4	1	2	288	1931	9	0	"chr2"
"ENSG00000158023.11.novel10"	45	9	915	8	7	0	1	147	3740	9	0	"chr12"
"ENSG00000158023.11.novel13"	42	11	915	8	5	0	1	186	3434	8	0	"chr12"
"ENSG00000158023.11.novel17"	12	4	318	3	1	0	1	126	1025	3	0	"chr12"
"ENSG00000158023.11.novel2"	53	16	1404	9	8	0	1	147	4142	9	0	"chr12"
"ENSG00000158023.11.novel4"	15	6	318	3	2	0	1	249	1832	3	0	"chr12"
"ENSG00000158023.11.novel5"	27	10	318	3	4	0	1	249	2295	3	0	"chr12"
"ENSG00000158023.11.novel8"	41	22	2055	14	6	1	2	147	2682	14	0	"chr12"
"ENSG00000158062.22.novel10"	18	9	837	9	3	2	2	411	1565	12	1	"chr1"
"ENSG00000158089.16.novel1"	38	11	1308	12	11	2	2	174	3189	12	0	"chr2"
"ENSG00000158092.8.novel2"	65	7	735	3	9	1	2	243	4240	4	0	"chr3"
"ENSG00000158092.8.novel5"	64	10	513	3	9	2	2	513	4067	4	0	"chr3"
"ENSG00000158106.16.novel2"	54	41	582	2	14	7	2	582	5511	2	0	"chr8"
"ENSG00000158106.16.novel3"	36	13	1707	9	11	0	1	762	4096	13	1	"chr8"
"ENSG00000158106.16.novel49"	45	31	582	4	12	5	2	582	4681	4	0	"chr8"
"ENSG00000158109.16.novel1"	22	8	819	5	3	0	1	819	2997	5	0	"chr1"
"ENSG00000158109.16.novel2"	21	7	690	3	3	0	1	690	2300	5	0	"chr1"
"ENSG00000158109.16.novel5"	21	7	234	3	3	0	1	234	2170	4	1	"chr1"
"ENSG00000158113.14.novel1"	9	2	939	1	4	0	1	114	1573	4	0	"chr12"
"ENSG00000158122.13.novel1"	37	2	549	1	9	0	0	51	2825	4	0	"chr9"
"ENSG00000158122.13.novel3"	17	2	387	1	2	0	0	51	1232	4	0	"chr9"
"ENSG00000158125.11.novel13"	34	14	462	4	7	2	2	270	2999	4	1	"chr2"
"ENSG00000158161.17.novel3"	73	24	951	16	9	3	2	951	6007	17	1	"chr1"
"ENSG00000158161.17.novel4"	25	25	951	15	3	3	2	951	1808	15	1	"chr1"
"ENSG00000158161.17.novel5"	23	8	777	7	3	0	1	192	2017	8	0	"chr1"
"ENSG00000158161.17.novel54"	51	4	459	5	6	0	1	114	4443	6	0	"chr1"
"ENSG00000158161.17.novel6"	74	25	1089	17	9	3	2	1089	6145	18	1	"chr1"
"ENSG00000158169.15.novel1"	45	0	354	0	2	0	0	0	3214	1	0	"chr9"
"ENSG00000158169.15.novel2"	27	3	333	2	4	0	1	159	2640	3	0	"chr9"
"ENSG00000158169.15.novel65"	58	4	399	1	4	0	1	120	3476	2	0	"chr9"
"ENSG00000158186.14.novel1"	46	5	627	5	8	2	2	396	4514	5	0	"chr3"
"ENSG00000158201.11.novel11"	25	4	525	1	7	0	1	156	2743	3	0	"chr18"
"ENSG00000158201.11.novel14"	26	4	582	2	4	0	1	156	2876	4	0	"chr18"
"ENSG00000158201.11.novel2"	21	6	1074	6	3	0	1	156	1444	8	0	"chr18"
"ENSG00000158201.11.novel3"	59	10	690	5	6	1	2	690	4815	7	1	"chr18"
"ENSG00000158201.11.novel4"	61	11	636	5	6	1	2	636	4877	7	1	"chr18"
"ENSG00000158201.11.novel5"	28	5	1092	5	4	0	1	156	1888	7	0	"chr18"
"ENSG00000158201.11.novel7"	11	4	558	2	2	0	1	156	817	4	0	"chr18"
"ENSG00000158220.15.novel1"	55	15	2454	17	7	1	2	129	4321	17	0	"chr3"
"ENSG00000158234.14.novel1"	22	4	642	4	3	0	1	333	1515	5	0	"chr3"
"ENSG00000158286.14.novel1"	46	25	1560	16	12	5	2	1560	4915	16	1	"chr1"
"ENSG00000158286.14.novel3"	42	21	1560	17	11	4	2	1560	4847	17	1	"chr1"
"ENSG00000158286.14.novel8"	54	33	474	1	12	5	2	474	5483	1	0	"chr1"
"ENSG00000158290.20.novel10"	53	14	858	7	8	2	2	126	3959	7	0	"chrX"
"ENSG00000158292.8.novel1"	37	12	1365	3	4	0	1	201	4711	4	0	"chr1"
"ENSG00000158292.8.novel11"	40	28	759	1	7	5	2	387	5831	1	0	"chr1"
"ENSG00000158292.8.novel16"	16	8	591	1	2	1	2	591	3497	1	0	"chr1"
"ENSG00000158292.8.novel19"	42	27	999	2	10	8	2	414	5643	2	0	"chr1"
"ENSG00000158292.8.novel4"	40	23	591	1	9	7	2	387	5945	1	0	"chr1"
"ENSG00000158301.21.novel1"	49	4	2517	4	5	1	2	297	4165	4	0	"chrX"
"ENSG00000158315.12.novel1"	20	10	702	5	7	4	2	420	1893	6	1	"chr1"
"ENSG00000158315.12.novel6"	48	5	618	3	12	2	2	405	3761	4	0	"chr1"
"ENSG00000158315.12.novel7"	23	5	594	3	8	2	2	405	1620	4	0	"chr1"
"ENSG00000158315.12.novel9"	36	5	687	4	11	2	2	405	2810	5	0	"chr1"
"ENSG00000158402.22.novel2"	21	9	936	10	0	0	1	366	2044	11	1	"chr5"
"ENSG00000158402.22.novel4"	25	10	1089	11	0	0	1	249	2058	12	1	"chr5"
"ENSG00000158406.6.novel2"	23	4	312	2	3	1	2	312	2271	2	0	"chr6"
"ENSG00000158411.11.novel1"	15	8	393	5	2	1	2	393	1182	7	1	"chr2"
"ENSG00000158411.11.novel14"	12	7	393	4	2	1	2	393	944	6	1	"chr2"
"ENSG00000158411.11.novel2"	17	11	786	7	2	1	2	786	1458	7	1	"chr2"
"ENSG00000158411.11.novel7"	18	12	393	8	2	1	2	393	1543	8	1	"chr2"
"ENSG00000158417.13.novel26"	29	20	1404	6	2	1	2	309	1915	6	0	"chr2"
"ENSG00000158417.13.novel34"	26	9	936	3	2	0	1	309	2138	3	0	"chr2"
"ENSG00000158423.18.novel6"	43	10	795	6	7	0	1	120	4095	6	0	"chrX"
"ENSG00000158435.9.novel1"	22	4	969	5	4	0	1	609	2820	6	1	"chr2"
"ENSG00000158470.6.novel1"	47	6	609	3	5	1	2	90	4108	4	0	"chr20"
"ENSG00000158517.17.novel1"	18	3	1095	8	6	2	2	129	2176	10	0	"chr7"
"ENSG00000158526.9.novel1"	46	5	294	3	12	3	2	279	4843	4	1	"chrX"
"ENSG00000158528.13.novel21"	79	31	639	3	9	3	2	174	5940	3	0	"chr7"
"ENSG00000158545.17.novel11"	9	4	1176	7	0	0	1	105	2006	7	0	"chr16"
"ENSG00000158552.14.novel4"	24	4	762	3	2	0	1	255	1786	7	0	"chr2"
"ENSG00000158555.16.novel1"	44	13	1818	17	7	0	1	459	3843	17	0	"chr11"
"ENSG00000158560.15.novel1"	44	8	546	2	2	0	1	210	2303	2	0	"chr7"
"ENSG00000158623.14.novel20"	58	51	2160	22	9	9	2	2160	3207	24	1	"chr7"
"ENSG00000158636.18.novel12"	74	22	1188	2	11	4	2	282	5732	2	0	"chr11"
"ENSG00000158717.12.novel3"	14	6	633	6	4	2	2	633	2249	6	1	"chr16"
"ENSG00000158769.20.novel1"	25	2	573	1	7	1	2	99	2768	5	0	"chr1"
"ENSG00000158769.20.novel17"	40	20	900	6	9	5	2	900	3835	10	0	"chr1"
"ENSG00000158769.20.novel19"	36	20	900	6	9	5	2	900	3533	10	0	"chr1"
"ENSG00000158769.20.novel21"	36	20	900	6	9	5	2	900	3226	10	0	"chr1"
"ENSG00000158769.20.novel22"	33	13	900	6	8	3	2	900	2864	10	0	"chr1"
"ENSG00000158769.20.novel25"	28	10	900	6	7	3	2	900	2557	10	0	"chr1"
"ENSG00000158769.20.novel42"	28	17	900	6	7	4	2	900	2274	10	0	"chr1"
"ENSG00000158769.20.novel6"	19	0	477	0	6	0	0	0	1871	5	0	"chr1"
"ENSG00000158793.15.novel2"	24	3	876	6	5	0	1	60	2161	6	0	"chr1"
"ENSG00000158793.15.novel9"	56	14	462	2	10	1	2	372	5608	2	0	"chr1"
"ENSG00000158796.18.novel1"	33	14	708	6	8	6	2	468	2748	6	1	"chr1"
"ENSG00000158796.18.novel2"	20	1	708	2	3	1	2	132	2214	6	1	"chr1"
"ENSG00000158805.13.novel1"	46	10	1203	10	9	5	2	843	4931	10	1	"chr16"
"ENSG00000158805.13.novel2"	47	15	1068	6	8	4	2	1068	4924	9	1	"chr16"
"ENSG00000158805.13.novel3"	46	10	1203	7	9	5	2	456	5268	7	1	"chr16"
"ENSG00000158805.13.novel4"	45	13	1122	7	9	4	2	456	5335	7	1	"chr16"
"ENSG00000158805.13.novel6"	49	17	642	6	9	5	2	642	5327	6	1	"chr16"
"ENSG00000158805.13.novel7"	44	8	1203	9	8	4	2	843	5815	9	1	"chr16"
"ENSG00000158828.9.novel8"	14	1	963	2	4	0	0	42	1896	3	0	"chr1"
"ENSG00000158850.16.novel2"	28	14	933	7	2	1	2	111	1949	7	0	"chr1"
"ENSG00000158850.16.novel41"	34	20	1182	5	4	3	2	231	3139	5	0	"chr1"
"ENSG00000158850.16.novel63"	37	26	522	4	5	4	2	321	3720	4	0	"chr1"
"ENSG00000158856.19.novel2"	24	11	969	12	6	4	2	969	2659	12	0	"chr8"
"ENSG00000158856.19.novel32"	21	7	930	6	6	3	2	930	2760	11	0	"chr8"
"ENSG00000158856.19.novel4"	22	9	969	12	5	3	2	969	2722	13	0	"chr8"
"ENSG00000158856.19.novel5"	25	11	954	12	7	4	2	954	2636	12	0	"chr8"
"ENSG00000158856.19.novel6"	24	11	894	11	6	4	2	894	2518	11	0	"chr8"
"ENSG00000158863.23.novel13"	32	8	1038	8	5	0	1	189	3189	8	0	"chr8"
"ENSG00000158863.23.novel14"	30	5	1065	3	7	2	2	201	3305	3	0	"chr8"
"ENSG00000158863.23.novel21"	31	7	957	6	6	1	2	96	3263	6	0	"chr8"
"ENSG00000158863.23.novel9"	38	15	1656	13	7	2	2	1656	4241	15	1	"chr8"
"ENSG00000158864.14::ENSG00000158869.12.novel1"	41	15	1566	14	5	1	2	120	2122	16	0	"chr1"
"ENSG00000158882.16.novel14"	70	13	927	9	15	2	2	168	5799	9	0	"chr1"
"ENSG00000158882.16.novel16"	54	14	768	8	13	4	2	207	4905	8	0	"chr1"
"ENSG00000158882.16.novel17"	42	19	654	9	10	5	2	654	2840	9	1	"chr1"
"ENSG00000158882.16.novel47"	66	14	438	4	13	2	2	177	5996	4	0	"chr1"
"ENSG00000158941.18.novel1"	25	9	1161	8	6	2	2	141	2591	8	0	"chr8"
"ENSG00000158941.18.novel11"	34	17	1476	10	6	2	2	234	3157	10	0	"chr8"
"ENSG00000158941.18.novel6"	26	10	1161	7	6	2	2	150	2445	7	0	"chr8"
"ENSG00000158966.17.novel4"	50	17	699	4	7	1	2	207	3174	4	0	"chr1"
"ENSG00000158987.23.novel4"	64	18	1890	12	7	1	2	192	5003	14	0	"chr5"
"ENSG00000159023.24.novel2"	61	35	2319	19	10	6	2	2319	6319	19	0	"chr1"
"ENSG00000159023.24.novel51"	29	12	1281	11	7	3	2	135	3228	11	0	"chr1"
"ENSG00000159069.15.novel3"	34	11	945	6	8	1	2	642	3797	7	1	"chr9"
"ENSG00000159086.16.novel1"	50	20	1404	6	6	2	2	186	3985	6	0	"chr21"
"ENSG00000159086.16.novel2"	56	46	1536	15	7	5	2	1536	2819	15	1	"chr21"
"ENSG00000159086.16.novel22"	37	12	672	5	6	4	2	117	2517	5	0	"chr21"
"ENSG00000159086.16.novel37"	24	2	723	2	6	0	1	168	2557	2	0	"chr21"
"ENSG00000159086.16.novel45"	41	2	492	1	10	0	1	168	4766	1	0	"chr21"
"ENSG00000159086.16.novel5"	74	47	1641	16	10	8	2	1641	3859	16	1	"chr21"
"ENSG00000159086.16.novel7"	62	41	327	2	16	15	2	243	4562	2	0	"chr21"
"ENSG00000159110.23.novel3"	37	6	726	6	7	1	2	153	3074	7	0	"chr21"
"ENSG00000159110.23.novel4"	48	30	1548	6	6	6	2	1548	4201	9	0	"chr21"
"ENSG00000159111.14.novel16"	23	5	504	2	2	0	1	126	2126	2	0	"chr17"
"ENSG00000159128.17.novel29"	33	4	1020	5	9	1	2	81	3225	5	0	"chr21"
"ENSG00000159131.18.novel1"	41	18	3114	22	9	3	2	144	3884	22	0	"chr21"
"ENSG00000159131.18.novel2"	17	3	546	4	3	0	1	135	2163	4	0	"chr21"
"ENSG00000159140.23.novel28"	160	128	6399	10	28	22	2	6399	9349	10	1	"chr21"
"ENSG00000159140.23.novel32"	17	11	234	2	2	2	2	234	6814	2	0	"chr21"
"ENSG00000159140.23.novel37"	149	126	6282	10	29	22	2	6282	7783	10	1	"chr21"
"ENSG00000159147.19.novel2"	34	11	600	3	3	0	1	147	3124	3	0	"chr21"
"ENSG00000159147.19.novel4"	37	15	525	2	3	1	2	126	3598	2	0	"chr21"
"ENSG00000159147.19.novel5"	31	5	1440	5	5	0	1	189	3249	7	0	"chr21"
"ENSG00000159147.19.novel6"	27	10	792	8	5	3	2	792	2942	8	1	"chr21"
"ENSG00000159147.19.novel7"	24	5	798	5	4	2	2	798	2979	5	1	"chr21"
"ENSG00000159147.19.novel8"	27	27	1701	8	5	5	2	1701	2638	10	0	"chr21"
"ENSG00000159147.19.novel9"	30	4	1359	5	5	0	1	147	3145	6	0	"chr21"
"ENSG00000159166.16.novel68"	14	7	1206	3	3	1	2	240	2234	3	0	"chr1"
"ENSG00000159199.15::ENSG00000159202.19.novel2"	80	5	783	3	19	0	1	99	6786	7	0	"chr17"
"ENSG00000159202.19.novel1"	58	9	468	4	14	1	2	468	4260	5	1	"chr17"
"ENSG00000159202.19.novel48"	83	10	300	2	20	1	2	252	6938	2	0	"chr17"
"ENSG00000159208.16.novel1"	13	1	687	2	4	0	1	108	1146	4	0	"chr1"
"ENSG00000159208.16.novel2"	13	1	687	2	4	0	1	108	1084	4	0	"chr1"
"ENSG00000159210.11.novel1"	14	9	426	7	1	0	1	426	1596	7	1	"chr17"
"ENSG00000159210.11.novel2"	16	9	465	7	2	1	2	363	1549	7	1	"chr17"
"ENSG00000159210.11.novel3"	15	8	465	8	1	0	1	372	1410	8	1	"chr17"
"ENSG00000159212.14.novel1"	27	6	633	4	1	1	2	63	2686	5	0	"chr21"
"ENSG00000159212.14.novel12"	36	15	633	5	2	2	2	120	3532	5	0	"chr21"
"ENSG00000159212.14.novel2"	31	8	2088	6	4	2	2	216	4222	6	0	"chr21"
"ENSG00000159212.14.novel5"	31	7	963	5	2	2	2	63	2861	5	0	"chr21"
"ENSG00000159212.14.novel6"	29	7	756	4	1	1	2	78	2538	5	0	"chr21"
"ENSG00000159214.14.novel1"	5	1	789	6	1	0	1	216	1792	6	0	"chr1"
"ENSG00000159214.14.novel10"	6	4	453	4	1	0	1	453	1603	7	1	"chr1"
"ENSG00000159214.14.novel8"	4	1	672	5	1	0	1	216	1480	5	0	"chr1"
"ENSG00000159216.21.novel1"	66	6	1407	5	10	0	1	477	6103	6	0	"chr21"
"ENSG00000159216.21.novel2"	18	5	798	4	2	0	1	477	1295	5	0	"chr21"
"ENSG00000159216.21.novel24"	83	38	405	1	11	4	2	189	7589	1	0	"chr21"
"ENSG00000159216.21.novel3"	15	0	882	0	0	0	0	0	2777	1	0	"chr21"
"ENSG00000159256.13.novel1"	66	35	1380	14	8	4	2	1299	4922	16	1	"chr21"
"ENSG00000159256.13.novel18"	62	12	1035	3	6	0	1	168	4964	3	0	"chr21"
"ENSG00000159256.13.novel2"	65	32	1668	13	8	3	2	1041	4887	15	1	"chr21"
"ENSG00000159256.13.novel20"	47	13	1380	4	5	0	1	168	3761	5	0	"chr21"
"ENSG00000159256.13.novel3"	12	0	249	0	2	0	0	0	990	2	0	"chr21"
"ENSG00000159256.13.novel33"	38	8	1299	9	6	1	2	102	2779	11	1	"chr21"
"ENSG00000159256.13.novel5"	47	2	297	1	4	0	1	36	4084	1	0	"chr21"
"ENSG00000159259.9.novel1"	23	13	894	6	4	2	2	219	2098	6	0	"chr21"
"ENSG00000159259.9.novel15"	17	9	843	5	2	1	2	120	1729	6	0	"chr21"
"ENSG00000159259.9.novel17"	27	14	1251	11	3	2	2	153	2173	12	1	"chr21"
"ENSG00000159314.14.novel1"	28	11	2604	18	5	2	2	342	5037	18	0	"chr17"
"ENSG00000159314.14.novel2"	25	9	1581	14	3	1	2	159	3814	15	0	"chr17"
"ENSG00000159314.14.novel3"	9	1	792	1	1	0	0	192	1782	1	0	"chr17"
"ENSG00000159314.14.novel5"	8	0	792	0	1	0	0	0	1826	3	0	"chr17"
"ENSG00000159322.19.novel10"	12	6	696	3	2	1	2	165	1378	4	0	"chr15"
"ENSG00000159322.19.novel13"	43	8	756	4	8	1	2	756	5123	5	0	"chr15"
"ENSG00000159322.19.novel5"	32	5	774	5	5	0	1	237	2624	5	1	"chr15"
"ENSG00000159346.14::ENSG00000159348.14.novel1"	31	10	1128	10	7	2	2	942	2782	14	1	"chr1"
"ENSG00000159346.14.novel1"	29	7	663	6	6	3	2	489	2421	7	1	"chr1"
"ENSG00000159348.14.novel1"	26	5	528	5	3	1	2	471	2969	8	1	"chr1"
"ENSG00000159363.19.novel10"	33	5	1635	11	5	1	2	258	3528	11	0	"chr1"
"ENSG00000159363.19.novel15"	26	9	612	3	3	2	2	366	3432	3	0	"chr1"
"ENSG00000159363.19.novel2"	32	6	1374	9	5	1	2	258	3224	9	0	"chr1"
"ENSG00000159363.19.novel3"	30	6	1248	8	5	2	2	258	3035	8	0	"chr1"
"ENSG00000159363.19.novel41"	39	10	3516	25	11	3	2	312	4026	28	0	"chr1"
"ENSG00000159363.19.novel7"	25	3	984	4	3	1	2	258	2851	7	0	"chr1"
"ENSG00000159363.19.novel8"	24	5	1968	13	7	1	2	258	2376	13	0	"chr1"
"ENSG00000159363.19.novel9"	40	5	2268	13	8	1	2	258	4230	17	0	"chr1"
"ENSG00000159377.12.novel3"	22	21	717	3	4	4	2	717	1148	5	1	"chr1"
"ENSG00000159399.11.novel4"	73	25	1686	9	11	4	2	345	5535	9	0	"chr2"
"ENSG00000159399.11.novel9"	45	13	414	1	6	2	2	141	3958	1	0	"chr2"
